source_uuid,source_label,target_uuid,target_label,relation,weight
aacf7738-4571-5388-9d6f-a85bf110304b,心理问题,2b076b4b-d6c6-58d6-b595-295f9a90a5a5,文章,科普阅读,0.95
aacf7738-4571-5388-9d6f-a85bf110304b,心理问题,573bb6ea-8bca-55a2-a017-f8d3d9a0dc55,文章,科普阅读,0.95
aacf7738-4571-5388-9d6f-a85bf110304b,心理问题,c39016a7-a9b7-5c01-889c-58cd4b88adff,校园政策,依据政策,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,2b9a6960-32c8-58aa-a0a3-500134b5df5b,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,7a949c41-0b28-5872-976d-9f0c2472cfff,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,5b80c035-1299-55b8-be6f-29f1f8d8d114,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,46cde4a3-45f2-5cce-b8b0-f20248700bd6,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,270117dd-b95e-55ed-876a-cfdc1c265ad1,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,d9c1f57c-121a-5e25-a3c2-b839fc780675,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,5dd08d1f-27b5-5645-ae9e-314a6dda79e8,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,29fa78b2-f96a-5936-b9e4-e6668fbf0574,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,ffe1c14d-0619-5b26-8edb-bdc6d803a200,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,966dd4b0-a1cb-55a1-83f4-b123e5f11f94,症状,临床症状,0.8
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,99a1a9cc-badc-5077-9318-f7a6c7ae96e3,应对技巧,推荐干预,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,40e6a364-6c41-5c37-b042-a4a0e9089dd2,应对技巧,推荐干预,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,60ac6b50-16de-5187-829a-e430df71421d,应对技巧,推荐干预,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,d24f9de6-954d-51ad-a685-6d15e0008b10,应对技巧,推荐干预,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,556bb2f5-aebe-5eb6-96f8-f8c946d5194b,应对技巧,推荐干预,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,305f6eb2-0d6c-5f7f-9702-d569b69abdde,应对技巧,推荐干预,0.9
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,9cdeb764-014b-58ea-81e3-7dcf866e6363,文章,科普阅读,0.95
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,d29212ec-78ed-548d-a121-3ec6a37da657,文章,科普阅读,0.95
c4d313e0-3991-5b89-bb00-1625dd290f2a,心理问题,c39016a7-a9b7-5c01-889c-58cd4b88adff,校园政策,依据政策,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,4f716d82-919e-5d16-8618-53123eaee566,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,3ecd66a8-d0bf-5849-8ab3-d6425e6293a4,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,8dc50ac7-80d7-5978-b50f-6668e6278d59,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,ef08d21c-62c9-5f6f-84a0-6fb577375c5a,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,5e0ced7f-ecf3-54cc-977a-b9cd58038887,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,eee7d791-6b6e-5c47-9b04-1e437298d98f,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,30f7119d-a02a-5ae7-b9ca-a4847207d5b8,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,38605036-3a18-5c01-97d9-73a8986ba5b5,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,13190eb6-dab1-5777-ade2-86048f69e109,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,dd2f5a88-de05-534f-b8da-f0b272eb3568,症状,临床症状,0.8
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,0807af15-6155-5c18-9ccb-72365c19ad30,应对技巧,推荐干预,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,e6cbfc3c-2297-5c10-a41a-9d9eb660e9d0,应对技巧,推荐干预,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,1130b809-a103-5112-85fc-0aa9a2cefb9c,应对技巧,推荐干预,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,3c02a01a-2f82-5f73-b563-30138972c1d4,应对技巧,推荐干预,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,02fad745-95cd-5c35-a304-5fb08ed41581,应对技巧,推荐干预,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,cda0ea0f-9b5d-5ad7-a185-9d5ddbd16a34,应对技巧,推荐干预,0.9
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,573bb6ea-8bca-55a2-a017-f8d3d9a0dc55,文章,科普阅读,0.95
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,26203a3b-69c7-5fc9-b0c7-8d7ee9458690,文章,科普阅读,0.95
ec9eb79e-8875-59b8-8e45-05329e19177c,心理问题,9df6f3e5-781f-59b0-b45a-ac6258290e60,校园政策,依据政策,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,80e848f7-e86d-5d0a-b6d6-5e5c567e300e,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,07e98330-e4ce-519e-a6eb-2f556ef3ca61,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,14b4b4d0-ea45-565b-956d-99bcea15b4dd,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,132e3c46-2ffc-570a-adbe-0d74fddfec2b,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,4e8190d4-f1f6-5a5f-9b1e-8df899bfdb4a,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,875ee41b-f862-555f-a623-5758f50ebd49,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,19ad96f7-cf8a-569d-bfc2-4844e024da81,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,dff81aed-9c05-5ae7-a9e7-70e82c2343ba,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,d9c1f57c-121a-5e25-a3c2-b839fc780675,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,0d4deae3-e0d7-5ba3-99b8-cd263d5e241d,症状,临床症状,0.8
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,b7b2fb61-0049-591c-8e7e-859bba7fa52f,应对技巧,推荐干预,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,d30e1da3-5f1c-575b-8868-df7fcacbe6e1,应对技巧,推荐干预,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,2b87b03b-8ee7-5d8c-a409-bc1e29d5d6a9,应对技巧,推荐干预,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,a0dfaff9-647e-5456-afbe-4262d4670ba9,应对技巧,推荐干预,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,556bb2f5-aebe-5eb6-96f8-f8c946d5194b,应对技巧,推荐干预,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,1334edbc-7823-5ff2-8252-f00c5536ed12,应对技巧,推荐干预,0.9
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,e7b2031c-e9bd-503c-901c-41f6fd5bfbd7,文章,科普阅读,0.95
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,573bb6ea-8bca-55a2-a017-f8d3d9a0dc55,文章,科普阅读,0.95
4c54a411-289e-5b18-8745-aaadf9d8f2ff,心理问题,c39016a7-a9b7-5c01-889c-58cd4b88adff,校园政策,依据政策,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,0f72dc4e-9fb6-5972-bdfe-9de952e13bd0,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,030456e8-c20d-5715-a7b1-273255c7097f,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,dd2f5a88-de05-534f-b8da-f0b272eb3568,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,eee7d791-6b6e-5c47-9b04-1e437298d98f,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,d049a51b-d7b2-5861-b71d-b4ed7c942946,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,d38ac0dc-3afa-5fa5-969a-38e64754605e,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,c70c07a8-ad05-5495-a0d3-979fff408497,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,a48e4c09-afb9-59f2-a6b8-cc3121182b33,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,13190eb6-dab1-5777-ade2-86048f69e109,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,9c8a4c42-49d5-55c4-821c-628fbcafa393,症状,临床症状,0.8
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,dfb7cc18-899d-5bef-8854-89078b09d47d,应对技巧,推荐干预,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,16692328-b93c-5974-8fc8-67a0e5d72dab,应对技巧,推荐干预,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,669f48b4-ad87-504e-857d-f9f1bbea5f9c,应对技巧,推荐干预,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,3c02a01a-2f82-5f73-b563-30138972c1d4,应对技巧,推荐干预,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,60ac6b50-16de-5187-829a-e430df71421d,应对技巧,推荐干预,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,02fad745-95cd-5c35-a304-5fb08ed41581,应对技巧,推荐干预,0.9
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,85818446-531b-519b-b120-5e5833d4f246,文章,科普阅读,0.95
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,26203a3b-69c7-5fc9-b0c7-8d7ee9458690,文章,科普阅读,0.95
4b41a552-610d-5195-ad23-361c2f16c302,心理问题,9df6f3e5-781f-59b0-b45a-ac6258290e60,校园政策,依据政策,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,3ecd66a8-d0bf-5849-8ab3-d6425e6293a4,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,5b80c035-1299-55b8-be6f-29f1f8d8d114,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,6b6af0d8-ebb1-54a6-bc38-0a21c04aba58,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,6aab2c76-fa79-581f-935d-c69d8a28b646,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,f93bc846-3535-54c7-849a-2e4617078e67,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,8a880d1e-b955-52a6-9849-357c654a94e0,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,feb11de3-3c8b-5f5a-b56f-90432d72131f,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,966dd4b0-a1cb-55a1-83f4-b123e5f11f94,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,2b13f8cd-54e9-56c3-a393-bc947f617ab3,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,19ad96f7-cf8a-569d-bfc2-4844e024da81,症状,临床症状,0.8
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,1334edbc-7823-5ff2-8252-f00c5536ed12,应对技巧,推荐干预,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,3a2dfd31-1895-5f04-b494-44acf234a6de,应对技巧,推荐干预,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,e591f834-f5a8-5e01-a331-c5a3f39bd758,应对技巧,推荐干预,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,d30e1da3-5f1c-575b-8868-df7fcacbe6e1,应对技巧,推荐干预,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,e6cbfc3c-2297-5c10-a41a-9d9eb660e9d0,应对技巧,推荐干预,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,f2c3dcc4-9193-5af8-902d-7920ce8a6865,应对技巧,推荐干预,0.9
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,80294547-d2e3-5029-aa73-fdb9bf07a011,文章,科普阅读,0.95
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,cd3b7f4c-a1aa-5dce-9e34-3e269d72d00a,文章,科普阅读,0.95
01a5fef7-e38c-584f-b3a9-b9133cc85550,心理问题,9df6f3e5-781f-59b0-b45a-ac6258290e60,校园政策,依据政策,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,cdf86d4c-ae12-5e68-846f-fa2e0f525c6c,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,ee32b344-c2a5-5d7d-acaf-ba4060b647f4,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,32ea4acd-a385-5d58-9359-e63828fd6e73,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,4fc09b91-6343-5fa0-9391-df31b9280269,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,3ecd66a8-d0bf-5849-8ab3-d6425e6293a4,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,de90df2a-1856-5b47-843e-379910e3f6d5,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,7a949c41-0b28-5872-976d-9f0c2472cfff,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,f63a3942-d463-52da-bc31-5813e1a6f3dd,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,80e848f7-e86d-5d0a-b6d6-5e5c567e300e,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,6151e96e-294a-5ea7-ab80-6c30a71e75ac,症状,临床症状,0.8
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,99a1a9cc-badc-5077-9318-f7a6c7ae96e3,应对技巧,推荐干预,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,2d492279-a235-5e3b-a707-161adde19eaf,应对技巧,推荐干预,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,b036549a-205e-5f44-973c-81fed03a3457,应对技巧,推荐干预,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,16381bdc-17c4-5abc-b906-366fb1ebd050,应对技巧,推荐干预,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,669f48b4-ad87-504e-857d-f9f1bbea5f9c,应对技巧,推荐干预,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,60172896-4c9d-5cfd-b7e5-de6a2ef14abe,应对技巧,推荐干预,0.9
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,80294547-d2e3-5029-aa73-fdb9bf07a011,文章,科普阅读,0.95
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,0b116bd2-95f1-5786-afe3-85e2f38e394f,文章,科普阅读,0.95
183ebbd3-69b8-532f-bad2-cc61e690f76c,心理问题,7f3c2d57-da16-5cd3-a29d-00f3722aa2e0,校园政策,依据政策,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,6151e96e-294a-5ea7-ab80-6c30a71e75ac,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,f73ef884-f15b-5e5d-b545-8eff490fc04f,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,2b13f8cd-54e9-56c3-a393-bc947f617ab3,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,6e133b7f-d47d-5a7f-86d4-25349ec08765,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,33e80cdd-b36f-5e69-b6dd-e74c766b730d,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,a48e4c09-afb9-59f2-a6b8-cc3121182b33,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,270117dd-b95e-55ed-876a-cfdc1c265ad1,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,38ae6eed-1ebd-5882-ac45-d7f6fea6ee7a,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,0f72dc4e-9fb6-5972-bdfe-9de952e13bd0,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,32ea4acd-a385-5d58-9359-e63828fd6e73,症状,临床症状,0.8
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,19d1090b-4ddc-580d-b53d-58d5130563d1,应对技巧,推荐干预,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,0a6b348f-4fd4-5e8b-98f5-c94c0f48dcb6,应对技巧,推荐干预,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,65851f86-492f-5ee8-b2a8-bc9d329cebcf,应对技巧,推荐干预,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,19cf330b-1855-535e-8b14-ee5b43f48598,应对技巧,推荐干预,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,b036549a-205e-5f44-973c-81fed03a3457,应对技巧,推荐干预,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,dbe87ff8-ac28-5311-a62e-242695e09280,应对技巧,推荐干预,0.9
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,2eba6c75-d178-5953-8b4b-6bfb5d1f8db7,文章,科普阅读,0.95
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,573bb6ea-8bca-55a2-a017-f8d3d9a0dc55,文章,科普阅读,0.95
9d7618a2-8607-5e01-9fca-c41e896daae6,心理问题,7f3c2d57-da16-5cd3-a29d-00f3722aa2e0,校园政策,依据政策,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,7291f620-43ce-5055-b3af-9c303244e77c,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,dddbafa0-5fb8-56f4-b0e1-bc2b60701c15,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,cc5db567-b7cc-5043-9e20-aebf3c78ab4a,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,6876bc9f-11af-5c82-9663-dc4be65b6706,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,f63a3942-d463-52da-bc31-5813e1a6f3dd,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,2895c17e-2791-5b3b-b7c4-17343a1fc33f,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,3f4b45f3-02e7-57d5-904b-a2343c905f48,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,46cde4a3-45f2-5cce-b8b0-f20248700bd6,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,8a880d1e-b955-52a6-9849-357c654a94e0,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,a9a1acdd-cc14-5b95-9907-395ef5d097d4,症状,临床症状,0.8
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,516089da-4816-579b-817a-3d6d384b3419,应对技巧,推荐干预,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,99a1a9cc-badc-5077-9318-f7a6c7ae96e3,应对技巧,推荐干预,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,686268a9-f8ab-57a3-99b9-a9d04c6c22a1,应对技巧,推荐干预,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,73c762b3-4580-5c15-9c85-4fcc10245c8f,应对技巧,推荐干预,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,669f48b4-ad87-504e-857d-f9f1bbea5f9c,应对技巧,推荐干预,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,1b25c646-ec4c-5439-9bb5-27e1e5833692,应对技巧,推荐干预,0.9
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,0d7aa52f-128d-40d3-9ffc-01018a231190,文章,科普阅读,0.95
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,0b116bd2-95f1-5786-afe3-85e2f38e394f,文章,科普阅读,0.95
3f5c8ae6-e7e8-5f53-816a-76972a76e009,心理问题,c39016a7-a9b7-5c01-889c-58cd4b88adff,校园政策,依据政策,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,158523e0-927c-5896-bdcc-130ba11ce85a,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,1bda8214-d2a9-5ddb-8832-fff236646c41,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,40a62208-70e5-5f56-83f9-e7b747c41284,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,e8b34429-5f86-570f-b6d1-ecbc0c7190a0,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,44b93e6c-d946-56b6-b22e-276e7a15cbce,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,d6acde1d-e4fc-58dd-aa06-ca38d5e49ea4,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,38ae6eed-1ebd-5882-ac45-d7f6fea6ee7a,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,ef060689-499d-59d1-84b7-5612ec626151,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,4f716d82-919e-5d16-8618-53123eaee566,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,0f72dc4e-9fb6-5972-bdfe-9de952e13bd0,症状,临床症状,0.8
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,19d1090b-4ddc-580d-b53d-58d5130563d1,应对技巧,推荐干预,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,0a6b348f-4fd4-5e8b-98f5-c94c0f48dcb6,应对技巧,推荐干预,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,16381bdc-17c4-5abc-b906-366fb1ebd050,应对技巧,推荐干预,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,03d017e0-288c-5dd2-a5c1-23d9f0e972ef,应对技巧,推荐干预,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,b7b2fb61-0049-591c-8e7e-859bba7fa52f,应对技巧,推荐干预,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,60172896-4c9d-5cfd-b7e5-de6a2ef14abe,应对技巧,推荐干预,0.9
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,ae18fd25-e5d9-5970-b2d4-e375024427fe,文章,科普阅读,0.95
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,40abb5bf-e32b-5ebd-8099-ba2de769b6ec,文章,科普阅读,0.95
4af7879d-7728-56e6-b667-32e7beea8970,心理问题,c39016a7-a9b7-5c01-889c-58cd4b88adff,校园政策,依据政策,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,b87b4823-1554-5d89-9467-aab2eb19c81f,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,8871b9be-398f-522f-bcfb-e1e3b93df215,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,174126a0-7e1f-5a54-ab83-929ef5ecffd1,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,8ed2140d-a84a-521e-aa21-09c3d4044975,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,5b80c035-1299-55b8-be6f-29f1f8d8d114,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,b9822ba7-8f23-5e7d-a864-69f0ea37df34,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,48ab2723-72b4-5215-b2b5-09f3dd4ba2c5,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,04f16919-e6c3-5a13-9503-03791fde5341,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,5dd08d1f-27b5-5645-ae9e-314a6dda79e8,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,5e3f9cc0-eac8-5e39-a875-15bedd2439e8,症状,临床症状,0.8
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,40e6a364-6c41-5c37-b042-a4a0e9089dd2,应对技巧,推荐干预,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,e591f834-f5a8-5e01-a331-c5a3f39bd758,应对技巧,推荐干预,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,a0dfaff9-647e-5456-afbe-4262d4670ba9,应对技巧,推荐干预,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,c62b763b-2eaf-5f22-b1c0-3924fab956c1,应对技巧,推荐干预,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,cf5579ac-c1ff-54a7-b86c-9e2880d90fc6,应对技巧,推荐干预,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,dbe87ff8-ac28-5311-a62e-242695e09280,应对技巧,推荐干预,0.9
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,0b116bd2-95f1-5786-afe3-85e2f38e394f,文章,科普阅读,0.95
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,0d7aa52f-128d-40d3-9ffc-01018a231190,文章,科普阅读,0.95
db27b294-0d4e-5919-959b-c75b6d19607d,心理问题,9df6f3e5-781f-59b0-b45a-ac6258290e60,校园政策,依据政策,0.9
